code,CodeLabel,Ingredients
90333560,SORBITOL | BAXTER SORBITOL 3 MG/ML SOL IRRIG UROL CX 6 BOLS  PLAS TRANS  X 3000 ML | BAXTER HOSPITALAR LTDA ,SORBITOL
90333578,FOSFATO DE SODIO DIBASICO+FOSFATO DE SODIO MONOBASICO | TRAVAD 16 G/ML + 6 G/ML CX 50 BOLS PLAS X 133 ML | BAXTER HOSPITALAR LTDA ,FOSFATO DE SODIO DIBASICO+FOSFATO DE SODIO MONOBASICO
90333586,DICLOFENACO SODICO | DICLOFENACO SODICO 50 MG COM REV CT BL AL PLAS INC X 20 | BELFAR LTDA,DICLOFENACO SODICO
90333594,DICLOFENACO SODICO | DICLOFENACO SODICO 10 MG/G GEL TOP CT BG AL X 60 G | BELFAR LTDA,DICLOFENACO SODICO
90333608,MALEATO DE ENALAPRIL | VASOPRIL 5 MG COM CT STR X 45 | BIOLAB SANUS FARMACEUTICA LTDA,MALEATO DE ENALAPRIL
90333616,MALEATO DE ENALAPRIL | VASOPRIL 5 MG COM CT STR X 60 | BIOLAB SANUS FARMACEUTICA LTDA,MALEATO DE ENALAPRIL
90333624,MALEATO DE ENALAPRIL | VASOPRIL 10 MG COM CT STR X 45 | BIOLAB SANUS FARMACEUTICA LTDA,MALEATO DE ENALAPRIL
90333632,"ENALAPRIL, MALEATO DE | VASOPRIL | 10 mg. str. x 60 cprs. | BIOLAB SANUS","ENALAPRIL, MALEATO DE"
90333640,CARMUSTINA | BECENUN 100 MG PO LIOF INF CT 10 FA VD AMB + DIL X 3 ML | BIOLAB SANUS FARMACEUTICA LTDA,CARMUSTINA
90333659,CLORIDRATO DE NEBIVOLOL | NEBILET 5 MG COM CT BL AL PLAS INC X 30 | BIOLAB SANUS FARMACEUTICA LTDA,CLORIDRATO DE NEBIVOLOL
90333667,CLORIDRATO DE NEBIVOLOL | NEBILET 5 MG COM CT BL AL PLAS INC X 60 | BIOLAB SANUS FARMACEUTICA LTDA,CLORIDRATO DE NEBIVOLOL
90333675,CLORIDRATO DE NEBIVOLOL | NEBILET 5 MG COM CT BL AL PLAS INC X 90 | BIOLAB SANUS FARMACEUTICA LTDA,CLORIDRATO DE NEBIVOLOL
90333683,TADALAFILA | CIAVOR 5 MG COM REV CT BL AL PLAS INC X 15 | BIOLAB SANUS FARMACEUTICA LTDA,TADALAFILA
90333691,TADALAFILA | CIAVOR 5 MG COM REV CT BL AL PLAS INC X 30 | BIOLAB SANUS FARMACEUTICA LTDA,TADALAFILA
90333705,"CARVEDILOL | ICTUS 12,5 MG COM CT BL AL PLAS INC X 90 | BIOLAB SANUS FARMACEUTICA LTDA",CARVEDILOL
90333713,CARVEDILOL | ICTUS 25 MG COM CT BL AL PLAS INC X 90 | BIOLAB SANUS FARMACEUTICA LTDA,CARVEDILOL
90333721,"ENALAPRIL, MALEATO DE | VASOPRIL | 10 mg. cx. 30 cprs. | BIOLAB SANUS","ENALAPRIL, MALEATO DE"
90333730,"ENALAPRIL, MALEATO DE | VASOPRIL | 5 mg. cx. 30 cprs. | BIOLAB SANUS","ENALAPRIL, MALEATO DE"
90333748,FLUTAMIDA | TEFLUT 250 MG COM CT BL AL PLAS TRANS X 20 | BLAU FARMACEUTICA S.A.,FLUTAMIDA
90333756,FLUTAMIDA | TEFLUT 250 MG COM CT BL AL PLAS TRANS X 60 | BLAU FARMACEUTICA S.A.,FLUTAMIDA
90333764,FLUTAMIDA | TEFLUT 250 MG COM CT BL AL PLAS TRANS X 90 | BLAU FARMACEUTICA S.A.,FLUTAMIDA
90333772,FOSFATO DE CLINDAMICINA | CLINDARIX 150 MG/ML SOL INJ CT AMP VD INC X 2 ML | BLAU FARMACEUTICA S.A.,FOSFATO DE CLINDAMICINA
90333780,FOSFATO DE CLINDAMICINA | CLINDARIX 150 MG/ML SOL INJ CX 20 AMP VD INC X 2 ML (EMB HOSP) | BLAU FARMACEUTICA S.A.,FOSFATO DE CLINDAMICINA
90333799,FOSFATO DE CLINDAMICINA | CLINDARIX 150 MG/ML SOL INJ CX 20 AMP VD INC X 4 ML (EMB HOSP) | BLAU FARMACEUTICA S.A.,FOSFATO DE CLINDAMICINA
90333802,FOSFATO DE CLINDAMICINA | CLINDARIX 150 MG/ML SOL INJ CX 20 AMP VD INC X 6 ML (EMB HOSP) | BLAU FARMACEUTICA S.A.,FOSFATO DE CLINDAMICINA
90333810,ALFAEPOETINA | ALFAEPOETINA HUMANA RECOMBINANTE | 2000 UI/ml sol. inj. cx. 1 FA vd. inc. x 1 ml | BLAU FARM.,ALFAEPOETINA
90333829,"NEOSTIGMINA | METILSULFATO DE NEOSTIGMINA 0,5 MG/ML SOL INJ CT AMP VD TRANS X 1 ML | BLAU FARMACEUTICA S.A.",NEOSTIGMINA
90333837,"NEOSTIGMINA | METILSULFATO DE NEOSTIGMINA 0,5 MG/ML SOL INJ CT 3 AMP VD TRANS X 1 ML | BLAU FARMACEUTICA S.A.",NEOSTIGMINA
90333845,"NEOSTIGMINA | METILSULFATO DE NEOSTIGMINA 0,5 MG/ML SOL INJ CT 5 AMP VD TRANS X 1 ML | BLAU FARMACEUTICA S.A.",NEOSTIGMINA
90333853,"NEOSTIGMINA | METILSULFATO DE NEOSTIGMINA 0,5 MG/ML SOL INJ CT 10 AMP VD TRANS X 1 ML | BLAU FARMACEUTICA S.A.",NEOSTIGMINA
90333861,"NEOSTIGMINA | METILSULFATO DE NEOSTIGMINA 0,5 MG/ML SOL INJ CT 50 AMP VD TRANS X 1 ML | BLAU FARMACEUTICA S.A.",NEOSTIGMINA
90333870,"TAMOXIFENO, CITRATO DE | TAXOFEN - TAMOXIFENO | 20 mg. bl. 30 cprs. | BLAU FARM.","TAMOXIFENO, CITRATO DE"
90333888,FILGRASTIM | FILGRASTINE | 300 mcg/ml sol. inj. ct. 5 FA vd. inc. x 1 ml | BLAU FARM.,FILGRASTIM
90333896,OXALIPLATINA | OXALIPLATINA - GENERICO (Restrito Hosp.) | 50 mg. po liof. sol. inj. IV ct. FA vd. trans. x 50 ml | BLAU FARM.,OXALIPLATINA
90333900,OXALIPLATINA | OXALIPLATINA 50MG PO LIOF SOL INJ IV CX 10 FA VD TRANS X 50ML | BLAU FARMACEUTICA S.A.,OXALIPLATINA
90333918,OXALIPLATINA | OXALIPLATINA - GENERICO (Restrito Hosp.) | 100 mg. po liof. sol. inj. IV ct. FA vd. trans. x 50 ml | BLAU FARM.,OXALIPLATINA
90333926,OXALIPLATINA | OXALIPLATINA 100MG PO LIOF SOL INJ IV CX 10 FA VD TRANS X 50ML | BLAU FARMACEUTICA S.A.,OXALIPLATINA
90333934,ESILATO DE NINTEDANIBE | OFEV 100 MG CAP MOLE CT BL AL AL X 60 | 100 MG. CT. BL. AL. AL. X 60 CAPS. MOLE | BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA,ESILATO DE NINTEDANIBE
90333942,ESILATO DE NINTEDANIBE | OFEV 150 MG CAP MOLE CT BL AL AL X 60 | 150 MG. CT. BL. AL. AL. X 60 CAPS. MOLE | BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA,ESILATO DE NINTEDANIBE
90333950,"SILDENAFILA, CITRATO DE | VIRINEO | 50 mg. 1 cpr. rev. | NEO QUIMICA","SILDENAFILA, CITRATO DE"
90333969,"SILDENAFILA, CITRATO DE | VIRINEO | 50 mg. 2 cprs. rev. | NEO QUIMICA","SILDENAFILA, CITRATO DE"
90333977,PANTOPRAZOL | PANTOPRAZOL 20 MG COM REV CT BL AL/AL X 28 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,PANTOPRAZOL
90333985,"SODIO, CLORETO DE | NEOSORO H | 30 mg/ml sol. nasal fr. pet. x 60 ml | NEO QUIMICA","SODIO, CLORETO DE"
90333993,OXALATO DE ESCITALOPRAM | OXALATO DE ESCITALOPRAM 10 MG COM REV CT BL AL PLAS TRANS X 30 | 10 MG. BL. 30 CPRS. REV. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,OXALATO DE ESCITALOPRAM
90334000,OXALATO DE ESCITALOPRAM | OXALATO DE ESCITALOPRAM 20 MG COM REV CT BL AL PLAS TRANS X 30 | 20 MG. BL. 30 CPRS. REV. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,OXALATO DE ESCITALOPRAM
90334019,MESALAZINA | MESANEO 800MG COM REV BL AL PLAS INC X 30 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,MESALAZINA
90334027,BROMAZEPAM | BROMAZEPAM 3 MG COM CT BL AL PLAS INC X 30 | 3 MG. CX. 30 CPRS. | LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA ,BROMAZEPAM
90334035,"FENOTEROL, BROMIDRATO DE | BROMIFEN | Gts. 5 mg/ml vd. 20 ml | NEO QUIMICA","FENOTEROL, BROMIDRATO DE"
90334043,"ESTRIOL, SUCCINATO DE | ESTRIOPAX (Restrito Hosp.) | 1 mg/g creme vag. cx. 50 bisn. x 50 g (hosp.) | NEO QUIMICA","ESTRIOL, SUCCINATO DE"
90334051,"ESTRIOL, SUCCINATO DE | ESTRIOPAX | Creme vag. 1 mg/g bisn. 50 g + aplic. | NEO QUIMICA","ESTRIOL, SUCCINATO DE"
90334060,MUPIROCINA | BACTRONEO 20 MG/G POM DERM CT BG AL X 15 G | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,MUPIROCINA
90334078,BROMAZEPAM | LEZEPAN 6 MG COM CT BL AL PLAS TRANS X 20 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,BROMAZEPAM
90334086,"MELOXICAM | LOXAM 7,5 MG COM CT BL AL PLAS INC X 10 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",MELOXICAM
90334094,MELOXICAM | LOXAM 15 MG COM CT BL AL PLAS INC X 10 | 15 MG. BL. 10 CPRS. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,MELOXICAM
90334108,"TRAMADOL, CLORIDRATO DE | CLORIDRATO DE TRAMADOL - GENERICO | 50 mg. A-2 ct. bl. 10 caps. | NEO QUIMICA","TRAMADOL, CLORIDRATO DE"
90334116,CETOCONAZOL | CETONEO 20 MG/G CREM DERM CT BG AL X 30 G | CREME 20 MG/G BISN. 30 G | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,CETOCONAZOL
90334124,CETOCONAZOL | CETONEO 20 MG/ML XAMP CT FR PLAS OPC X 100 ML | SHAMPOO FR. 100 ML | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,CETOCONAZOL
90334132,BROMAZEPAM | BROMAZEPAM (PORTARIA 344/98 - LISTA B1) 6 MG COM CT BL AL PLAS INC X 20 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,BROMAZEPAM
90334140,BROMAZEPAM | BROMAZEPAM (PORTARIA 344/98 - LISTA B1) 6 MG COM CT BL AL PLAS INC X 30 | 6 MG. CX. 30 CPRS. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,BROMAZEPAM
90334159,BROMAZEPAM | BROMAZEPAM (PORTARIA 344/98 - LISTA B1) 3 MG COM CT BL AL PLAS INC X 20 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,BROMAZEPAM
90334167,GABAPENTINA | GABAPENTINA 400 MG CAP GEL DURA CT BL AL PLAS INC X30 | 400 MG. BL. 30 CAPS. GEL. DURA | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,GABAPENTINA
90334175,CEFALEXINA | CEFANID 500 MG COM CT BL AL PLAS INC X 8 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,CEFALEXINA
90334183,"DEXCLORFENIRAMINA, MALEATO DE | HISTAMIN | Creme 10 mg/g bisn. 30 g | NEO QUIMICA","DEXCLORFENIRAMINA, MALEATO DE"
90334191,"BENZOCAINA+CLORETO DE CETILPIRIDINIO | NEOPIRIDIN 4 MG/ML + 0,5 MG/ML  SOL OR TOP CT FR VD INC SPRAY X 50 ML | SPRAY VD. 50 ML | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",BENZOCAINA+CLORETO DE CETILPIRIDINIO
90334205,DIPIRONA SODICA+CAFEINA | DORONA CAFI 500 MG + 65 MG COM CT BL AL PLAS AMB X 16 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,DIPIRONA SODICA+CAFEINA
90334213,DIPIRONA SODICA+CAFEINA | DORONA CAFI 500 MG + 65 MG COM CT BL AL PLAS AMB X 100 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,DIPIRONA SODICA+CAFEINA
90334221,ACICLOVIR | ACICLOVIR 50 MG/G CREM DERM CT BG AL X 10 G | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,ACICLOVIR
90334230,CANFORA+SALICILATO DE METILA+TEREBINTINA | MASSAGEOL POM DERM CT BG AL X 15 G | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,CANFORA+SALICILATO DE METILA+TEREBINTINA
90334248,CANFORA+SALICILATO DE METILA+TEREBINTINA | MASSAGEOL POM DERM CT BG AL X 30 G | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,CANFORA+SALICILATO DE METILA+TEREBINTINA
90334256,CANFORA+SALICILATO DE METILA+TEREBINTINA | MASSAGEOL SOL PROP AER TB AL X 120 ML | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,CANFORA+SALICILATO DE METILA+TEREBINTINA
90334264,DEXPANTENOL | NEOPANTOL 50 MG/G POM DERM CT BG AL X 30 G | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,DEXPANTENOL
90334272,"MOMETASONA, FUROATO DE | FUROATO DE MOMETASONA - GENERICO | Creme 1,0 mg/g bisn. 20 g | NEO QUIMICA","MOMETASONA, FUROATO DE"
90334280,IVERMECTINA | IVERNEO 6 MG COM CT STR AL X 2 | 6 MG. STR. AL. X 2 CPRS. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,IVERMECTINA
90334299,IVERMECTINA | IVERNEO 6 MG COM CT STR AL X 4 | 6 MG. STR. AL. X 4 CPRS. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,IVERMECTINA
90334302,"IPRATROPIO, BROMETO DE | IPRANEO | Sol. 0,25 mg/ml vd. 20 ml. | NEO QUIMICA","IPRATROPIO, BROMETO DE"
90334310,"TINIDAZOL, NITRATO DE | VULNAGEN | Creme vag. 20 mg/g + 30 mg/g bisn. 35 g | NEO QUIMICA","TINIDAZOL, NITRATO DE"
90334329,ACICLOVIR | ACICLOVIR 200 MG COM CT BL AL PLAS INC X 25 | 200 MG. CX. 5 BL. X 5 CPRS. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,ACICLOVIR
90334337,"CLORIDRATO DE TETRACICLINA+ANFOTERICINA B | GINO-TERACIN 25 MG/G + 12,5 MG/G CREM VAG CT BG AL  45 G + 10 APLIC X 4 G | CREME VAG. BISN. 45 G|10 APLIC. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",CLORIDRATO DE TETRACICLINA+ANFOTERICINA B
90334345,IVERMECTINA | IVERMECTINA 6 MG COM CT STR AL X 2 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,IVERMECTINA
90334353,IVERMECTINA | IVERMECTINA 6 MG COM CT STR AL X 4 | LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA ,IVERMECTINA
90334361,MESALAZINA | MESALAZINA 400 MG COM REV BL AL PLAS INC X 30 | 400 MG. 30 CPRS. REV. | LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA ,MESALAZINA
90334370,MESALAZINA | MESALAZINA 800 MG COM REV BL AL PLAS INC X 30 | 800 MG. 30 CPRS. REV. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,MESALAZINA
90334388,"LEVONORGESTREL | LEVONORGESTREL 1,5 MG COM CT BL AL PLAS INC X 1 | 1,5 MG. CX. 1 CPR. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",LEVONORGESTREL
90334396,"NISTATINA, ACETONIDA DE | NEO MISTATIN | Susp. 100.000 UI/ml vd. 50 ml | NEO QUIMICA","NISTATINA, ACETONIDA DE"
90334418,"CLORIDRATO DE NAFAZOLINA+SULFATO DE ZINCO | COLIRIO BLUMEN 0,15 MG/ML + 0,30 MG/ML SOL OFT CT FR PLAS TRANS GOT X 20 ML | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",CLORIDRATO DE NAFAZOLINA+SULFATO DE ZINCO
90334426,LEVODOPA+CARBIDOPA | PARKLEN 25 MG + 250 MG COM CT BL AL PLAS INC X 30 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,LEVODOPA+CARBIDOPA
90334434,"BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA SODICA | NEOCOPAN 6,667 MG/ML + 333,4 MG/ML SOL OR FR PLAS OPC GOT X 20 ML | GTS. FR. 20 ML | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA SODICA
90334442,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA SODICA | NEOCOPAN 10 MG + 250 MG COM REV CT BL AL PLAS INC X 20 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA SODICA
90334450,CIPROFIBRATO | LIPNEO 100 MG COM CT BL AL PLAS TRANS X 30 | 100 MG. BL. 30 CPRS. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,CIPROFIBRATO
90334469,DIMETICONA | NEO DIMETICON 40 MG COM CT BL AL PLAS TRANS X 20 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,DIMETICONA
90334477,DIMETICONA | NEO DIMETICON 75 MG/ML EMU OR CT FR PLAS OPC GOT X 10ML | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,DIMETICONA
90334485,ATENOLOL | ATENOLOL 25MG COM CT BL AL PLAS INC X 30 | 25 MG. CX. 30 CPRS. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,ATENOLOL
90334493,ATENOLOL | ATENOLOL 50MG COM CT BL AL PLAS INC X 30 | 50 MG. CX. 30 CPRS. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,ATENOLOL
90334507,ATENOLOL | ATENOLOL 100MG COM CT BL AL PLAS INC X 30 | 100 MG. CX. 30 CPRS. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,ATENOLOL
90334515,DIPIRONA SODICA+CAFEINA | DIPIRONA + CAFEINA 500 MG + 65 MG COM CT BL AL PLAS AMB X 100 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,DIPIRONA SODICA+CAFEINA
90334523,"CLORIDRATO DE OLOPATADINA | VISODINA 2,22 MG/ML SOL OFT CT FR PLAS OPC GOT X 2,5 ML | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",CLORIDRATO DE OLOPATADINA
90334531,"METFORMINA, CLORIDRATO DE | NEO METFORMIN | 850 mg cx. 3 bl. x 10 cprs. | NEO QUIMICA","METFORMINA, CLORIDRATO DE"
90334540,TADALAFILA | TADALAFILA 5 MG COM REV CT BL AL PLAS TRANS X 28 | 5 MG. CT. BL. AL. PLAS. TRANS. X 28 CPRS. REV. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,TADALAFILA
90334558,TADALAFILA | TADALAFILA 20 MG COM REV CT BL AL PLAS TRANS X 1 | 20 MG. CT. BL. AL. PLAS. TRANS. X 1 CPR. REV. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,TADALAFILA
90334566,TADALAFILA | TADALAFILA 20 MG COM REV CT BL AL PLAS TRANS X 2 | 20 MG. CT. BL. AL. PLAS. TRANS. X 2 CPRS. REV. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,TADALAFILA
90334574,TADALAFILA | TADALAFILA 20 MG COM REV CT BL AL PLAS TRANS X 4 | 20 MG. CT. BL. AL. PLAS. TRANS. X 4 CPRS. REV. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,TADALAFILA
90334582,OLMESARTANA MEDOXOMILA+HIDROCLOROTIAZIDA | NEOMESART HCT 40+25MG COM REV CT BL AL PLAS INC X 30 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,OLMESARTANA MEDOXOMILA+HIDROCLOROTIAZIDA
90334590,"OLMESARTANA MEDOXOMILA+HIDROCLOROTIAZIDA | NEOMESART HCT 20+12,5MG COM REV CT BL AL PLAS INC X 30 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",OLMESARTANA MEDOXOMILA+HIDROCLOROTIAZIDA
90334604,ESOMEPRAZOL MAGNESIO | ESONEO 20 MG COM REV LIB RETARD CT BL AL AL X 14 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,ESOMEPRAZOL MAGNESIO
90334612,ESOMEPRAZOL MAGNESIO | ESONEO 20 MG COM REV LIB RETARD CT BL AL AL X 28 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,ESOMEPRAZOL MAGNESIO
90334620,ESOMEPRAZOL MAGNESIO | ESONEO 40 MG COM REV LIB RETARD CT BL AL AL X 14 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,ESOMEPRAZOL MAGNESIO
90334639,ESOMEPRAZOL MAGNESIO | ESONEO 40 MG COM REV LIB RETARD CT BL AL AL X 28 | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,ESOMEPRAZOL MAGNESIO
90334647,HIDROCLOROTIAZIDA | HIDROCLOROTIAZIDA 50 MG COM CT BL AL PLAS INC X 20 | 50 MG. 1 BL. X 20 CPRS. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,HIDROCLOROTIAZIDA
90334655,HIDROXIDO DE ALUMINIO+HIDROXIDO DE MAGNESIO+DIMETICONA | GASTROL TC 37 MG/ML + 40 MG/ML + 5 MG/ML SUS OR CT FR PLAS OPC X 240 ML | SUSP. 240 ML | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,HIDROXIDO DE ALUMINIO+HIDROXIDO DE MAGNESIO+DIMETICONA
90334663,HIDROXIDO DE ALUMINIO+HIDROXIDO DE MAGNESIO+DIMETICONA | GASTROL TC 153 MG + 200 MG + 25 MG COM MAST CT BL AL PLAS TRANS X 30 | 30 PAST. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,HIDROXIDO DE ALUMINIO+HIDROXIDO DE MAGNESIO+DIMETICONA
90334671,"HIDROXIDO DE ALUMINIO+HIDROXIDO DE MAGNESIO+CARBONATO DE CALCIO | GASTROL 37 MG/G + 47 MG/G + 35,6 MG/G PO EFEV CT 50 ENV AL X 5 G LIMAO | PO EFERV. 50 ENVS. X 5G - LIMAO | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",HIDROXIDO DE ALUMINIO+HIDROXIDO DE MAGNESIO+CARBONATO DE CALCIO
90334680,"HIDROXIDO DE ALUMINIO+HIDROXIDO DE MAGNESIO+CARBONATO DE CALCIO | GASTROL 37 MG/G + 47 MG/G + 35,6 MG/G PO EFEV CT 50 ENV AL X 5 G LARANJA | PO EFERV. 50 ENVS. X 5G - LARANJA | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",HIDROXIDO DE ALUMINIO+HIDROXIDO DE MAGNESIO+CARBONATO DE CALCIO
90334698,"HIDROXIDO DE ALUMINIO+HIDROXIDO DE MAGNESIO+CARBONATO DE CALCIO | GASTROL 37 MG/G + 47 MG/G + 35,6 MG/G PO EFEV CT 50 ENV AL X 5 G ABACAXI | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",HIDROXIDO DE ALUMINIO+HIDROXIDO DE MAGNESIO+CARBONATO DE CALCIO
90334701,HIDROXIDO DE ALUMINIO+HIDROXIDO DE MAGNESIO+CARBONATO DE CALCIO | GASTROL 125MG/ML + 50 MG/ML + 180 MG/ML SUS OR CT FR PLAS OPC X 250 ML | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,HIDROXIDO DE ALUMINIO+HIDROXIDO DE MAGNESIO+CARBONATO DE CALCIO
90334710,OLMESARTANA+HIDROCLOROTIAZIDA | OLMESARTANA MEDOXOMILA+HIDROCLOROTIAZIDA 40+25MG COM REV CT BL AL PLAS INC X 30 | 40|25 MG. CT. BL. AL. PLAS. INC. X 30 CPRS. REV. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A,OLMESARTANA+HIDROCLOROTIAZIDA
90334728,"OLMESARTANA+HIDROCLOROTIAZIDA | OLMESARTANA MEDOXOMILA+HIDROCLOROTIAZIDA 20+12,5MG COM REV CT BL AL PLAS INC X 30 | 20|12,5 MG. CT. BL. AL. PLAS. INC. X 30 CPRS. REV. | BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",OLMESARTANA+HIDROCLOROTIAZIDA
90334736,CAPTOPRIL | CAPTOPRIL 25 MG COM CT BL AL PLAS TRANS X 30 | BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA ,CAPTOPRIL
90334744,CAPTOPRIL | CAPTOPRIL 25 MG COM CT BL AL PLAS TRANS X 500 (EMB HOSP) | BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA ,CAPTOPRIL
90334752,CAPTOPRIL | AORTT 25 MG COM CT BL AL PLAS TRANS X 30 | BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA ,CAPTOPRIL
90334760,DACLATASVIR | DAKLINZA 30 MG COM REV CT BL AL PLAS TRANS X 7 | BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA,DACLATASVIR
90334779,DACLATASVIR | DAKLINZA 30 MG COM REV CT BL AL PLAS TRANS X 28 | BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA,DACLATASVIR
90334787,CLORIDRATO DE METFORMINA+DAPAGLIFLOZINA | XIGDUO XR 5MG + 500MG COM REV CT BL AL/AL X 30 | BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA,CLORIDRATO DE METFORMINA+DAPAGLIFLOZINA
90334795,CLORIDRATO DE METFORMINA+DAPAGLIFLOZINA | XIGDUO XR 5MG + 1000MG COM REV CT BL AL/AL X 14 | BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA,CLORIDRATO DE METFORMINA+DAPAGLIFLOZINA
90334809,CLORIDRATO DE METFORMINA+DAPAGLIFLOZINA | XIGDUO XR 5MG + 1000MG COM REV CT BL AL/AL X 30 | BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA,CLORIDRATO DE METFORMINA+DAPAGLIFLOZINA
90334817,CLORIDRATO DE METFORMINA+DAPAGLIFLOZINA | XIGDUO XR 5MG + 1000MG COM REV CT BL AL/AL X 60 | BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA,CLORIDRATO DE METFORMINA+DAPAGLIFLOZINA
90334825,CLORIDRATO DE METFORMINA+DAPAGLIFLOZINA | XIGDUO XR 10MG + 500MG COM REV CT BL AL/AL X 14 | BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA,CLORIDRATO DE METFORMINA+DAPAGLIFLOZINA
