code,CodeLabel,Ingredients
P01CC,Nitrofuran derivatives ,Nitrofuran derivatives 
P01CC01,nifurtimox | 0.7g | Oral,nifurtimox
P01CC02,nitrofural ,nitrofural 
P01CD,Arsenic compounds ,Arsenic compounds 
P01CD01,melarsoprol | 60mg | Powder,melarsoprol
P01CD02,acetarsol ,acetarsol 
P01CX,Other agents against leishmaniasis and trypanosomiasis ,Other agents against leishmaniasis and trypanosomiasis 
P01CX01,pentamidine isethionate | 0.28g | Powder,pentamidine isethionate
P01CX02,suramin sodium | 0.27g | Powder,suramin sodium
P01CX03,eflornithine ,eflornithine 
P02,ANTHELMINTICS ,ANTHELMINTICS 
P02B,ANTITREMATODALS ,ANTITREMATODALS 
P02BA,Quinoline derivatives and related substances ,Quinoline derivatives and related substances 
P02BA01,praziquantel | 3g | Oral,praziquantel
P02BA02,oxamniquine | 1g | Oral,oxamniquine
P02BB,Organophosphorous compounds ,Organophosphorous compounds 
P02BB01,metrifonate | 40mg | Oral,metrifonate
P02BX,Other antitrematodal agents ,Other antitrematodal agents 
P02BX01,bithionol ,bithionol 
P02BX02,niridazole ,niridazole 
P02BX03,stibophen ,stibophen 
P02BX04,triclabendazole ,triclabendazole 
P02C,ANTINEMATODAL AGENTS ,ANTINEMATODAL AGENTS 
P02CA,Benzimidazole derivatives ,Benzimidazole derivatives 
P02CA01,mebendazole | 0.2g | Oral,mebendazole
P02CA02,tiabendazole | 3g | Oral,tiabendazole
P02CA03,albendazole | 0.4g | Oral,albendazole
P02CA04,ciclobendazole ,ciclobendazole 
P02CA05,flubendazole | 0.2g | Oral,flubendazole
P02CA06,fenbendazole ,fenbendazole 
P02CA51,"mebendazole, combinations ","mebendazole, combinations "
P02CB,Piperazine and derivatives ,Piperazine and derivatives 
P02CB01,piperazine | 3.5g | Oral,piperazine
P02CB02,diethylcarbamazine | 0.4g | Oral,diethylcarbamazine
P02CC,Tetrahydropyrimidine derivatives ,Tetrahydropyrimidine derivatives 
P02CC01,pyrantel | 0.75g | Oral,pyrantel
P02CC02,oxantel ,oxantel 
P02CE,Imidazothiazole derivatives ,Imidazothiazole derivatives 
P02CE01,levamisole | 0.15g | Oral,levamisole
P02CF,Avermectines ,Avermectines 
P02CF01,ivermectin | 12mg | Oral,ivermectin
P02CX,Other antinematodals ,Other antinematodals 
P02CX01,pyrvinium | 0.35g | Oral,pyrvinium
P02CX02,bephenium ,bephenium 
P02D,ANTICESTODALS ,ANTICESTODALS 
P02DA,Salicylic acid derivatives ,Salicylic acid derivatives 
P02DA01,niclosamide | 2g | Oral,niclosamide
P02DX,Other anticestodals ,Other anticestodals 
P02DX01,desaspidin ,desaspidin 
P02DX02,dichlorophen ,dichlorophen 
P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS ","ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS "
P03A,"ECTOPARASITICIDES, INCL. SCABICIDES ","ECTOPARASITICIDES, INCL. SCABICIDES "
P03AA,Sulfur containing products ,Sulfur containing products 
P03AA01,dixanthogen ,dixanthogen 
P03AA02,potassium polysulfide ,potassium polysulfide 
P03AA03,mesulfen ,mesulfen 
P03AA04,disulfiram ,disulfiram 
P03AA05,thiram ,thiram 
P03AA54,"disulfiram, combinations ","disulfiram, combinations "
P03AB,Chlorine containing products ,Chlorine containing products 
P03AB01,clofenotane ,clofenotane 
P03AB02,lindane ,lindane 
P03AB51,"clofenotane, combinations ","clofenotane, combinations "
P03AC,"Pyrethrines, incl. synthetic compounds ","Pyrethrines, incl. synthetic compounds "
P03AC01,pyrethrum ,pyrethrum 
P03AC02,bioallethrin ,bioallethrin 
P03AC03,phenothrin ,phenothrin 
P03AC04,permethrin ,permethrin 
P03AC51,"pyrethrum, combinations ","pyrethrum, combinations "
P03AC52,"bioallethrin, combinations ","bioallethrin, combinations "
P03AC53,"phenothrin, combinations ","phenothrin, combinations "
P03AC54,"permethrin, combinations ","permethrin, combinations "
P03AX,"Other ectoparasiticides, incl. scabicides ","Other ectoparasiticides, incl. scabicides "
P03AX01,benzyl benzoate ,benzyl benzoate 
P03AX02,copper oleinate ,copper oleinate 
P03AX03,malathion ,malathion 
P03AX04,quassia ,quassia 
P03AX05,dimeticone ,dimeticone 
P03AX06,benzyl alcohol ,benzyl alcohol 
P03B,INSECTICIDES AND REPELLENTS ,INSECTICIDES AND REPELLENTS 
P03BA,Pyrethrines ,Pyrethrines 
P03BA01,cyfluthrin ,cyfluthrin 
P03BA02,cypermethrin ,cypermethrin 
P03BA03,decamethrin ,decamethrin 
P03BA04,tetramethrin ,tetramethrin 
P03BX,Other insecticides and repellents ,Other insecticides and repellents 
P03BX01,diethyltoluamide ,diethyltoluamide 
P03BX02,dimethylphthalate ,dimethylphthalate 
P03BX03,dibutylphthalate ,dibutylphthalate 
P03BX04,dibutylsuccinate ,dibutylsuccinate 
P03BX05,dimethylcarbate ,dimethylcarbate 
P03BX06,etohexadiol ,etohexadiol 
R,RESPIRATORY SYSTEM ,RESPIRATORY SYSTEM 
R01,NASAL PREPARATIONS ,NASAL PREPARATIONS 
R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE ,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE 
R01AA,"Sympathomimetics, plain ","Sympathomimetics, plain "
R01AA02,cyclopentamine ,cyclopentamine 
R01AA03,ephedrine | 8mg | Intranasal,ephedrine
R01AA04,phenylephrine | 4mg | Intranasal,phenylephrine
R01AA05,oxymetazoline | 0.4mg | Intranasal,oxymetazoline
R01AA06,tetryzoline | 0.8mg | Intranasal,tetryzoline
R01AA07,xylometazoline | 0.8mg | Intranasal,xylometazoline
R01AA08,naphazoline | 0.4mg | Intranasal,naphazoline
R01AA09,tramazoline ,tramazoline 
R01AA10,metizoline ,metizoline 
R01AA11,tuaminoheptane ,tuaminoheptane 
R01AA12,fenoxazoline ,fenoxazoline 
R01AA13,tymazoline ,tymazoline 
R01AA14,epinephrine ,epinephrine 
R01AA15,indanazoline ,indanazoline 
R01AB,"Sympathomimetics, combinations excl. corticosteroids ","Sympathomimetics, combinations excl. corticosteroids "
R01AB01,phenylephrine ,phenylephrine 
R01AB02,naphazoline ,naphazoline 
R01AB03,tetryzoline ,tetryzoline 
R01AB05,ephedrine ,ephedrine 
R01AB06,xylometazoline ,xylometazoline 
R01AB07,oxymetazoline ,oxymetazoline 
R01AB08,tuaminoheptane ,tuaminoheptane 
R01AC,"Antiallergic agents, excl. corticosteroids ","Antiallergic agents, excl. corticosteroids "
R01AC01,cromoglicic acid | 40mg | Intranasal,cromoglicic acid
R01AC02,levocabastine | 0.6mg | Intranasal,levocabastine
R01AC03,azelastine | 0.56mg | Intranasal,azelastine
R01AC04,antazoline ,antazoline 
R01AC05,spaglumic acid ,spaglumic acid 
R01AC06,thonzylamine ,thonzylamine 
R01AC07,nedocromil | 10.4mg | Intranasal,nedocromil
R01AC08,olopatadine ,olopatadine 
R01AC51,"cromoglicic acid, combinations ","cromoglicic acid, combinations "
R01AD,Corticosteroids ,Corticosteroids 
R01AD01,beclometasone | 0.4mg | Intranasal,beclometasone
R01AD02,prednisolone ,prednisolone 
R01AD03,dexamethasone ,dexamethasone 
R01AD04,flunisolide | 0.15mg | Intranasal,flunisolide
R01AD05,budesonide | 0.2mg | Intranasal,budesonide
R01AD06,betamethasone | 0.4mg | Intranasal,betamethasone
R01AD07,tixocortol | 8mg | Intranasal,tixocortol
R01AD08,fluticasone | 0.2mg | Intranasal,fluticasone
R01AD09,mometasone | 0.2mg | Intranasal,mometasone
R01AD11,triamcinolone | 0.22mg | Intranasal,triamcinolone
R01AD12,fluticasone furoate | 0.11mg | Intranasal,fluticasone furoate
R01AD13,ciclesonide | 0.2mg | Intranasal,ciclesonide
R01AD52,"prednisolone, combinations ","prednisolone, combinations "
R01AD53,"dexamethasone, combinations ","dexamethasone, combinations "
R01AD57,"tixocortol, combinations ","tixocortol, combinations "
R01AD58,"fluticasone, combinations ","fluticasone, combinations "
R01AD60,"hydrocortisone, combinations ","hydrocortisone, combinations "
R01AX,Other nasal preparations ,Other nasal preparations 
R01AX01,calcium hexamine thiocyanate ,calcium hexamine thiocyanate 
R01AX02,retinol | 800U | Intranasal,retinol
R01AX03,ipratropium bromide | 0.24mg | Intranasal,ipratropium bromide
R01AX05,ritiometan ,ritiometan 
R01AX06,mupirocin ,mupirocin 
R01AX07,hexamidine ,hexamidine 
R01AX08,framycetin ,framycetin 
R01AX09,hyaluronic acid ,hyaluronic acid 
R01AX10,various ,various 
R01AX30,combinations ,combinations 
R01B,NASAL DECONGESTANTS FOR SYSTEMIC USE ,NASAL DECONGESTANTS FOR SYSTEMIC USE 
R01BA,Sympathomimetics ,Sympathomimetics 
R01BA01,phenylpropanolamine | 0.1g | Oral,phenylpropanolamine
R01BA02,pseudoephedrine | 0.24g | Oral,pseudoephedrine
R01BA03,phenylephrine | 40mg | Oral,phenylephrine
R01BA51,"phenylpropanolamine, combinations | 0.1g | Oral","phenylpropanolamine, combinations"
R01BA52,"pseudoephedrine, combinations | 0.24g | Oral","pseudoephedrine, combinations"
R01BA53,"phenylephrine, combinations ","phenylephrine, combinations "
R02,THROAT PREPARATIONS ,THROAT PREPARATIONS 
R02A,THROAT PREPARATIONS ,THROAT PREPARATIONS 
R02AA,Antiseptics ,Antiseptics 
R02AA01,ambazone | 40mg | Oral,ambazone
R02AA02,dequalinium | 1.5mg | Oral,dequalinium
R02AA03,dichlorobenzyl alcohol ,dichlorobenzyl alcohol 
R02AA05,chlorhexidine | 30mg | Oral,chlorhexidine
R02AA06,cetylpyridinium ,cetylpyridinium 
R02AA09,benzethonium ,benzethonium 
R02AA10,myristyl-benzalkonium ,myristyl-benzalkonium 
R02AA11,chlorquinaldol ,chlorquinaldol 
R02AA12,hexylresorcinol ,hexylresorcinol 
R02AA13,acriflavinium chloride ,acriflavinium chloride 
R02AA14,oxyquinoline ,oxyquinoline 
R02AA15,povidone-iodine ,povidone-iodine 
R02AA16,benzalkonium ,benzalkonium 
R02AA17,cetrimonium ,cetrimonium 
R02AA18,hexamidine ,hexamidine 
R02AA19,phenol ,phenol 
R02AA20,various ,various 
R02AA21,octenidine ,octenidine 
R02AB,Antibiotics ,Antibiotics 
R02AB01,neomycin ,neomycin 
R02AB02,tyrothricin ,tyrothricin 
R02AB03,fusafungine ,fusafungine 
R02AB04,bacitracin ,bacitracin 
R02AB30,gramicidin ,gramicidin 
R02AD,"Anesthetics, local ","Anesthetics, local "
R02AD01,benzocaine ,benzocaine 
R02AD02,lidocaine ,lidocaine 
R02AD03,cocaine ,cocaine 
R02AD04,dyclonine ,dyclonine 
R02AX,Other throat preparations ,Other throat preparations 
R02AX01,flurbiprofen | 44mg | Oral,flurbiprofen
R02AX02,ibuprofen ,ibuprofen 
R02AX03,benzydamine | 9mg | Oral,benzydamine
R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES ,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES 
R03A,"ADRENERGICS, INHALANTS ","ADRENERGICS, INHALANTS "
R03AA,Alpha- and beta-adrenoreceptor agonists ,Alpha- and beta-adrenoreceptor agonists 
R03AA01,epinephrine | 2.24mg | Inhal.aerosol,epinephrine
R03AB,Non-selective beta-adrenoreceptor agonists ,Non-selective beta-adrenoreceptor agonists 
R03AB02,isoprenaline | 0.64mg | Inhal.aerosol,isoprenaline
R03AB03,orciprenaline | 6mg | Inhal.aerosol,orciprenaline
R03AC,Selective beta-2-adrenoreceptor agonists ,Selective beta-2-adrenoreceptor agonists 
R03AC02,salbutamol | 0.8mg | Inhal.aerosol,salbutamol
R03AC03,terbutaline | 2mg | Inhal.aerosol,terbutaline
R03AC04,fenoterol | 0.6mg | Inhal.aerosol,fenoterol
R03AC05,rimiterol | 1.6mg | Inhal.aerosol,rimiterol
R03AC06,hexoprenaline | 1.5mg | Inhal.aerosol,hexoprenaline
R03AC07,isoetarine ,isoetarine 
R03AC08,pirbuterol | 1.2mg | Inhal.aerosol,pirbuterol
R03AC09,tretoquinol ,tretoquinol 
R03AC10,carbuterol ,carbuterol 
R03AC11,tulobuterol | 1.6mg | Inhal.aerosol,tulobuterol
R03AC12,salmeterol | 0.1mg | Inhal.aerosol,salmeterol
R03AC13,formoterol | 24mcg | Inhal.aerosol,formoterol
R03AC14,clenbuterol ,clenbuterol 
R03AC15,reproterol ,reproterol 
R03AC16,procaterol | 60mcg | Inhal.aerosol,procaterol
R03AC17,bitolterol ,bitolterol 
R03AC18,indacaterol | 0.15mg | Inhal.powder,indacaterol
R03AC19,olodaterol | 5mcg | Inhal.solution,olodaterol
R03AH,Combinations of adrenergics ,Combinations of adrenergics 
R03AK,"Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics ","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics "
R03AK01,epinephrine and other drugs for obstructive airway diseases ,epinephrine and other drugs for obstructive airway diseases 
R03AK02,isoprenaline and other drugs for obstructive airway diseases ,isoprenaline and other drugs for obstructive airway diseases 
R03AK04,salbutamol and sodium cromoglicate ,salbutamol and sodium cromoglicate 
R03AK05,reproterol and sodium cromoglicate ,reproterol and sodium cromoglicate 
R03AK06,salmeterol and fluticasone ,salmeterol and fluticasone 
R03AK07,formoterol and budesonide ,formoterol and budesonide 
R03AK08,formoterol and beclometasone ,formoterol and beclometasone 
R03AK09,formoterol and mometasone ,formoterol and mometasone 
R03AK10,vilanterol and fluticasone furoate ,vilanterol and fluticasone furoate 
R03AK11,formoterol and fluticasone ,formoterol and fluticasone 
R03AK12,salmeterol and budesonide ,salmeterol and budesonide 
R03AK13,salbutamol and beclometasone ,salbutamol and beclometasone 
R03AL,Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids ,Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids 
R03AL01,fenoterol and ipratropium bromide ,fenoterol and ipratropium bromide 
R03AL02,salbutamol and ipratropium bromide ,salbutamol and ipratropium bromide 
R03AL03,vilanterol and umeclidinium bromide ,vilanterol and umeclidinium bromide 
R03AL04,indacaterol and glycopyrronium bromide ,indacaterol and glycopyrronium bromide 
R03AL05,formoterol and aclidinium bromide ,formoterol and aclidinium bromide 
R03AL06,olodaterol and tiotropium bromide ,olodaterol and tiotropium bromide 
R03AL07,formoterol and glycopyrronium bromide ,formoterol and glycopyrronium bromide 
R03AL08,"vilanterol, umeclidinium bromide and fluticasone furoate ","vilanterol, umeclidinium bromide and fluticasone furoate "
R03AL09,"formoterol, glycopyrronium bromide and beclometasone ","formoterol, glycopyrronium bromide and beclometasone "
R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS ","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS "
R03BA,Glucocorticoids ,Glucocorticoids 
R03BA01,beclometasone | 0.8mg | Inhal.aerosol,beclometasone
R03BA02,budesonide | 0.8mg | Inhal.aerosol,budesonide
R03BA03,flunisolide | 1mg | Inhal.aerosol,flunisolide
R03BA04,betamethasone ,betamethasone 
R03BA05,fluticasone | 0.6mg | Inhal.aerosol,fluticasone
R03BA06,triamcinolone ,triamcinolone 
R03BA07,mometasone | 0.4mg | Inhal.powder,mometasone
R03BA08,ciclesonide | 0.16mg | Inhal.aerosol,ciclesonide
R03BA09,fluticasone furoate ,fluticasone furoate 
R03BB,Anticholinergics ,Anticholinergics 
R03BB01,ipratropium bromide | 0.12mg | Inhal.aerosol,ipratropium bromide
R03BB02,oxitropium bromide | 0.6mg | Inhal.aerosol,oxitropium bromide
R03BB03,stramoni preparations ,stramoni preparations 
R03BB04,tiotropium bromide | 10mcg | Inhal.powder,tiotropium bromide
R03BB05,aclidinium bromide | 0.644mg | Inhal.powder,aclidinium bromide
R03BB06,glycopyrronium bromide | 44mcg | Inhal.powder,glycopyrronium bromide
R03BB07,umeclidinium bromide | 55mcg | Inhal.powder,umeclidinium bromide
R03BB54,"tiotropium bromide, combinations ","tiotropium bromide, combinations "
R03BC,"Antiallergic agents, excl. corticosteroids ","Antiallergic agents, excl. corticosteroids "
R03BC01,cromoglicic acid | 40mg | Inhal.aerosol,cromoglicic acid
R03BC03,nedocromil | 8mg | Inhal.aerosol,nedocromil
R03BX,"Other drugs for obstructive airway diseases, inhalants ","Other drugs for obstructive airway diseases, inhalants "
R03BX01,fenspiride ,fenspiride 
R03C,ADRENERGICS FOR SYSTEMIC USE ,ADRENERGICS FOR SYSTEMIC USE 
R03CA,Alpha- and beta-adrenoreceptor agonists ,Alpha- and beta-adrenoreceptor agonists 
R03CA02,ephedrine | 50mg | Oral,ephedrine
R03CB,Non-selective beta-adrenoreceptor agonists ,Non-selective beta-adrenoreceptor agonists 
R03CB01,isoprenaline | 40mg | Oral,isoprenaline
R03CB02,methoxyphenamine | 0.4g | Oral,methoxyphenamine
R03CB03,orciprenaline | 60mg | Oral,orciprenaline
R03CB51,"isoprenaline, combinations ","isoprenaline, combinations "
R03CB53,"orciprenaline, combinations ","orciprenaline, combinations "
R03CC,Selective beta-2-adrenoreceptor agonists ,Selective beta-2-adrenoreceptor agonists 
R03CC02,salbutamol | 12mg | Oral,salbutamol
R03CC03,terbutaline | 15mg | Oral,terbutaline
R03CC04,fenoterol | 10mg | Oral,fenoterol
R03CC05,hexoprenaline | 1.5mg | Oral,hexoprenaline
R03CC06,isoetarine | 40mg | Oral,isoetarine
R03CC07,pirbuterol | 30mg | Oral,pirbuterol
R03CC08,procaterol | 0.1mg | Oral,procaterol
R03CC09,tretoquinol | 9mg | Oral,tretoquinol
R03CC10,carbuterol | 6mg | Oral,carbuterol
R03CC11,tulobuterol | 4mg | Oral,tulobuterol
R03CC12,bambuterol | 20mg | Oral,bambuterol
R03CC13,clenbuterol | 40mcg | Oral,clenbuterol
R03CC14,reproterol ,reproterol 
R03CC53,"terbutaline, combinations ","terbutaline, combinations "
R03CC63,clenbuterol and ambroxol ,clenbuterol and ambroxol 
R03CK,Adrenergics and other drugs for obstructive airway diseases ,Adrenergics and other drugs for obstructive airway diseases 
R03D,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES ,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES 
R03DA,Xanthines ,Xanthines 
R03DA01,diprophylline | 1g | Oral,diprophylline
R03DA02,choline theophyllinate | 0.6g | Oral,choline theophyllinate
R03DA03,proxyphylline | 1.2g | Oral,proxyphylline
R03DA04,theophylline | 0.4g | Oral,theophylline
R03DA05,aminophylline | 0.6g | Oral,aminophylline
R03DA06,etamiphylline ,etamiphylline 
R03DA07,theobromine ,theobromine 
R03DA08,bamifylline ,bamifylline 
R03DA09,acefylline piperazine ,acefylline piperazine 
R03DA10,bufylline ,bufylline 
R03DA11,doxofylline | 0.8g | Oral,doxofylline
R03DA12,mepyramine theophyllinacetate | 0.6g | Oral,mepyramine theophyllinacetate
R03DA20,combinations of xanthines ,combinations of xanthines 
R03DA51,"diprophylline, combinations ","diprophylline, combinations "
R03DA54,"theophylline, combinations excl. psycholeptics ","theophylline, combinations excl. psycholeptics "
R03DA55,"aminophylline, combinations ","aminophylline, combinations "
R03DA57,"theobromine, combinations ","theobromine, combinations "
R03DA74,"theophylline, combinations with psycholeptics ","theophylline, combinations with psycholeptics "
R03DB,Xanthines and adrenergics ,Xanthines and adrenergics 
R03DB01,diprophylline and adrenergics ,diprophylline and adrenergics 
R03DB02,choline theophyllinate and adrenergics ,choline theophyllinate and adrenergics 
R03DB03,proxyphylline and adrenergics ,proxyphylline and adrenergics 
R03DB04,theophylline and adrenergics ,theophylline and adrenergics 
R03DB05,aminophylline and adrenergics ,aminophylline and adrenergics 
R03DB06,etamiphylline and adrenergics ,etamiphylline and adrenergics 
R03DC,Leukotriene receptor antagonists ,Leukotriene receptor antagonists 
R03DC01,zafirlukast | 40mg | Oral,zafirlukast
R03DC02,pranlukast ,pranlukast 
R03DC03,montelukast | 10mg | Oral,montelukast
R03DC04,ibudilast ,ibudilast 
R03DC53,"montelukast, combinations ","montelukast, combinations "
R03DX,Other systemic drugs for obstructive airway diseases ,Other systemic drugs for obstructive airway diseases 
R03DX01,amlexanox ,amlexanox 
R03DX02,eprozinol ,eprozinol 
R03DX03,fenspiride ,fenspiride 
R03DX05,omalizumab | 16mg | Powder,omalizumab
R03DX06,seratrodast ,seratrodast 
R03DX07,roflumilast | 0.5mg | Oral,roflumilast
R03DX08,reslizumab | 7.1mg | Powder,reslizumab
R03DX09,mepolizumab | 3.6mg | Powder,mepolizumab
R03DX10,benralizumab | 0.54mg | Powder,benralizumab
R05,COUGH AND COLD PREPARATIONS ,COUGH AND COLD PREPARATIONS 
R05C,"EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS ","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS "
R05CA,Expectorants ,Expectorants 
R05CA01,tyloxapol | 5mg | Inhal.solution,tyloxapol
R05CA02,potassium iodide | 1.2g | Oral,potassium iodide
R05CA03,guaifenesin | 0.9g | Oral,guaifenesin
R05CA04,ipecacuanha | 4mg | Oral,ipecacuanha
R05CA05,althea root | 1.6g | Oral,althea root
R05CA06,senega | 3g | Oral,senega
R05CA07,antimony pentasulfide | 0.2g | Oral,antimony pentasulfide
R05CA08,creosote ,creosote 
R05CA09,guaiacolsulfonate ,guaiacolsulfonate 
R05CA10,combinations ,combinations 
R05CA11,levoverbenone ,levoverbenone 
R05CA12,Hederae helicis folium ,Hederae helicis folium 
R05CA13,cineole ,cineole 
R05CB,Mucolytics ,Mucolytics 
R05CB01,acetylcysteine | 1.6g | Inhal.solution,acetylcysteine
R05CB02,bromhexine | 24mg | Oral,bromhexine
R05CB03,carbocisteine | 1.5g | Oral,carbocisteine
R05CB04,eprazinone | 0.2g | Oral,eprazinone
R05CB05,mesna | 1.2g | Inhal,mesna
R05CB06,ambroxol | 0.12g | Oral,ambroxol
R05CB07,sobrerol ,sobrerol 
